,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2020,39,2020.09.20,2020.09.26,1,Dynamite,방탄소년단,Dynamite,,
1,2020,39,2020.09.20,2020.09.26,2,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들) OST,,
2,2020,39,2020.09.20,2020.09.26,3,눈누난나 (NUNU NANA),제시(Jessi),NUNA,,
3,2020,39,2020.09.20,2020.09.26,4,마리아 (Maria),화사(Hwa Sa),Mara,,
4,2020,39,2020.09.20,2020.09.26,5,When We Disco (Duet with 선미),박진영,When We Disco,,
5,2020,39,2020.09.20,2020.09.26,6,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)",다시 여기 바닷가,,
6,2020,39,2020.09.20,2020.09.26,7,오래된 노래,스탠딩 에그(Standing Egg),오래된 노래,,
7,2020,39,2020.09.20,2020.09.26,8,에잇 (Prod.&Feat. SUGA of BTS),아이유 (IU),에잇,,
8,2020,39,2020.09.20,2020.09.26,9,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST,,
9,2020,39,2020.09.20,2020.09.26,10,How You Like That,BLACKPINK,How You Like That,,
10,2020,39,2020.09.20,2020.09.26,11,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,,
11,2020,39,2020.09.20,2020.09.26,12,아로하,조정석,슬기로운 의사생활 OST Part 3,,
12,2020,39,2020.09.20,2020.09.26,13,Downtown Baby,블루 (BLOO),Downtown Baby,,
13,2020,39,2020.09.20,2020.09.26,14,Not Shy,ITZY (있지),Not Shy,,
14,2020,39,2020.09.20,2020.09.26,15,덤디덤디 (DUMDi DUMDi),(여자)아이들,덤디덤디 (DUMDi DUMDi),,
15,2020,39,2020.09.20,2020.09.26,16,Blueming,아이유 (IU),Love poem,,
16,2020,39,2020.09.20,2020.09.26,17,홀로,이하이,홀로,,
17,2020,39,2020.09.20,2020.09.26,18,Ice Cream (with Selena Gomez),BLACKPINK,Ice Cream (with Selena Gomez),,
18,2020,39,2020.09.20,2020.09.26,19,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP,,
19,2020,39,2020.09.20,2020.09.26,20,Summer Hate (Feat. 비),지코 (ZICO),RANDOM BOX,,
20,2020,39,2020.09.20,2020.09.26,21,어떻게 지내,오반 (OVAN),어떻게 지내,,
21,2020,39,2020.09.20,2020.09.26,22,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,,
22,2020,39,2020.09.20,2020.09.26,23,Memories,Maroon 5,Memories,,
23,2020,39,2020.09.20,2020.09.26,24,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,,
24,2020,39,2020.09.20,2020.09.26,25,Dance Monkey,Tones And I,Dance Monkey,,
25,2020,39,2020.09.20,2020.09.26,26,METEOR,창모 (CHANGMO),Boyhood,,
26,2020,39,2020.09.20,2020.09.26,27,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,,
